0,1542.0,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
1,1542.12,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
2,1542.2399999999998,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
3,1542.3599999999997,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
4,1542.4799999999996,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
5,1542.5999999999995,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
6,1542.7199999999993,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
7,1542.8399999999992,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
8,1542.9599999999991,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
9,1543.079999999999,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
10,1543.199999999999,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
11,1543.3199999999988,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
12,1543.4399999999987,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
13,1543.5599999999986,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
14,1543.6799999999985,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
15,1543.7999999999984,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
16,1543.9199999999983,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
17,1544.0399999999981,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
18,1544.159999999998,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
19,1544.279999999998,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
20,1544.3999999999978,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
21,1544.5199999999977,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
22,1544.6399999999976,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
23,1544.7599999999975,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
24,1544.8799999999974,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
25,1544.9999999999973,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
26,1545.1199999999972,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
27,1545.239999999997,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
28,1545.359999999997,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
29,1545.4799999999968,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
30,1545.5999999999967,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
31,1545.7199999999966,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
32,1545.8399999999965,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
33,1545.9599999999964,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
34,1546.0799999999963,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
35,1546.1999999999962,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
36,1546.319999999996,1543,1544,1545,1546,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,0.5265537695399113,1,0.5,0.25,0.125,0.0625
