 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
1540.0,0.033424344752209845
1540.001800360072,0.03521869637948106
1540.003600720144,0.034171944271020244
1540.005401080216,0.015562508337377285
1540.007201440288,0.0258853194002864
1540.00900180036,0.004075516629793064
1540.0108021604321,0.035944647769181944
1540.012602520504,0.018979070593610342
1540.0144028805762,0.0398224540494497
1540.016203240648,0.00039082739065146035
1540.0180036007202,0.02731438669241683
1540.0198039607922,0.01566775753438526
1540.021604320864,0.0028178174484114085
1540.0234046809362,0.03915512929879782
1540.0252050410081,0.04925541829917428
1540.0270054010803,0.011295138636735237
1540.0288057611522,0.018899935154381334
1540.0306061212243,0.035280531208513495
1540.0324064812962,0.03846674392383496
1540.0342068413684,0.017224760891927756
1540.0360072014403,0.03230239024551321
1540.0378075615124,0.03609993525329721
1540.0396079215843,0.008014210379291791
1540.0414082816562,0.04140745487296473
1540.0432086417284,0.018487261365798736
1540.0450090018003,0.01217657560879254
1540.0468093618724,0.0324006626739223
1540.0486097219443,0.01831410991406527
1540.0504100820165,0.010826867776612277
1540.0522104420884,0.006580349830401017
1540.0540108021605,0.02027900783593783
1540.0558111622324,0.018270717884536946
1540.0576115223046,0.020991063417336815
1540.0594118823765,0.04246357063773931
1540.0612122424484,0.025253078495234057
1540.0630126025205,0.03925635467330387
1540.0648129625924,0.048462565192815575
1540.0666133226646,0.02312078272858056
1540.0684136827365,0.0068071354685598
1540.0702140428086,0.0325846012521789
1540.0720144028805,0.03983480504725366
1540.0738147629527,0.004076173700949276
1540.0756151230246,0.0005884242291678166
1540.0774154830967,0.03989568985917576
1540.0792158431686,0.0038931994933736227
1540.0810162032406,0.03043750495892745
1540.0828165633127,0.0018795235324791104
1540.0846169233846,0.04088967663064444
1540.0864172834567,0.0038266849664976956
1540.0882176435287,0.041552437865042674
1540.0900180036008,0.012072355615738295
1540.0918183636727,0.044913009020969896
1540.0936187237448,0.020129759121951907
1540.0954190838168,0.02190607959513572
1540.097219443889,0.024447409674853017
1540.0990198039608,0.0011256901944891595
1540.1008201640327,0.03752913414343847
1540.1026205241049,0.040239843246799814
1540.1044208841768,0.020774301583307758
1540.106221244249,0.041359827363924136
1540.1080216043208,0.04258964694169532
1540.109821964393,0.012207930867885236
1540.1116223244649,0.003624564462217478
1540.113422684537,0.03394209545721814
1540.115223044609,0.018642512785490773
1540.117023404681,0.04550883370340291
1540.118823764753,0.03984855283973338
1540.1206241248249,0.003625549270918455
1540.122424484897,0.008995701828233582
1540.124224844969,0.014333422998223079
1540.126025205041,0.04413308604165395
1540.127825565113,0.017721078821871145
1540.129625925185,0.03773596694302994
1540.131426285257,0.0062076568683953675
1540.1332266453292,0.04759656459289687
1540.135027005401,0.02972885521710571
1540.136827365473,0.003932550301405652
1540.1386277255451,0.04022206713147153
1540.140428085617,0.03486303913806329
1540.1422284456892,0.014786733778530587
1540.144028805761,0.029832523726536275
1540.1458291658332,0.013008426056015565
1540.1476295259051,0.02560534162253496
1540.1494298859773,0.025729546939465137
1540.1512302460492,0.03690849987265557
1540.1530306061213,0.03811951270852404
1540.1548309661932,0.024587755329288002
1540.1566313262651,0.0031773654880597637
1540.1584316863373,0.008612609876189543
1540.1602320464092,0.01767339289572445
1540.1620324064813,0.005009675095227689
1540.1638327665532,0.031308436089594875
1540.1656331266254,0.017109568857119378
1540.1674334866973,0.010761690973974343
1540.1692338467694,0.00777339041142015
1540.1710342068413,0.017469713464792376
1540.1728345669135,0.039838370857381206
1540.1746349269854,0.020629337023811995
1540.1764352870573,0.018833306557813834
1540.1782356471294,0.019276960099849017
1540.1800360072014,0.018570752469598523
1540.1818363672735,0.02898925545134544
1540.1836367273454,0.0004038411161407075
1540.1854370874175,0.017282018684799578
1540.1872374474895,0.04667476118608766
1540.1890378075616,0.026000735888270288
1540.1908381676335,0.047849774846579596
1540.1926385277056,0.014441472505998105
1540.1944388877776,0.003188701167056646
1540.1962392478495,0.027802164383711837
1540.1980396079216,0.04726978307280948
1540.1998399679935,0.019847627053619296
1540.2016403280657,0.03502588925164057
1540.2034406881376,0.04201782373575887
1540.2052410482097,0.0311571629633158
1540.2070414082816,0.01559045916343349
1540.2088417683538,0.04484102758862382
1540.2106421284257,0.04764327984741649
1540.2124424884978,0.004111063695902978
1540.2142428485697,0.0022564665763264995
1540.2160432086416,0.0016601204674107533
1540.2178435687138,0.044855963288057285
1540.2196439287857,0.0034998506357315057
1540.2214442888578,0.04631542352860074
1540.2232446489297,0.03886403170969804
1540.2250450090019,0.03561498058246264
1540.2268453690738,0.018955889166731167
1540.228645729146,0.022177120496921235
1540.2304460892178,0.007185541153706167
1540.23224644929,0.03363208742989153
1540.2340468093619,0.00021243785415544047
1540.2358471694338,0.0475688968265304
1540.237647529506,0.020375666302661407
1540.2394478895778,0.016236213036506585
1540.24124824965,0.020889701922791593
1540.2430486097219,0.04642572586393289
1540.244848969794,0.01920590937415236
1540.246649329866,0.02028790032253171
1540.248449689938,0.01848436802481851
1540.25025005001,0.02175604736182881
1540.2520504100821,0.03062738426610973
1540.253850770154,0.024341842285744143
1540.255651130226,0.0021382312189461763
1540.257451490298,0.001715082580162966
1540.25925185037,0.029097544423618536
1540.2610522104421,0.03145728246348226
1540.262852570514,0.02901935047717723
1540.2646529305862,0.007865463796250392
1540.266453290658,0.04935507583594113
1540.2682536507302,0.020642118562982415
1540.2700540108021,1.8630742143370405e-05
1540.2718543708743,0.014918573305374388
1540.2736547309462,0.048640572215448305
1540.275455091018,0.01312488779206274
1540.2772554510902,0.04042092081810212
1540.2790558111622,0.041786252246918947
1540.2808561712343,0.0021145642086951143
1540.2826565313062,0.03868473171320896
1540.2844568913783,0.014109881243030961
1540.2862572514503,0.0388709952436108
1540.2880576115224,0.035344579987555164
1540.2898579715943,0.037226019578383514
1540.2916583316664,0.04143748264404367
1540.2934586917384,0.03791178472399464
1540.2952590518103,0.020969644765148506
1540.2970594118824,0.01260136940511177
1540.2988597719543,0.006349812051321682
1540.3006601320265,0.024293635055984024
1540.3024604920984,0.03997594309022305
1540.3042608521705,0.00985463463594588
1540.3060612122424,0.046325499809614916
1540.3078615723146,0.008485924258487296
1540.3096619323865,0.02183214105163291
1540.3114622924586,0.009316667416544782
1540.3132626525305,0.015366698416785963
1540.3150630126024,0.030686810454541757
1540.3168633726746,0.002498640403274259
1540.3186637327465,0.037882072162850326
1540.3204640928186,0.014239056343050607
1540.3222644528905,0.04438441211683097
1540.3240648129627,0.039739105349212586
1540.3258651730346,0.009066627102597966
1540.3276655331067,0.0298503166521775
1540.3294658931786,0.03862003469982068
1540.3312662532508,0.008176841976459216
1540.3330666133227,0.037878387337113344
1540.3348669733946,0.022427566000905657
1540.3366673334667,0.01692642286388717
1540.3384676935386,0.03047082481150737
1540.3402680536108,0.04178873252080438
1540.3420684136827,0.0489923603455218
1540.3438687737548,0.030978717497455996
1540.3456691338267,0.005951790128157293
1540.3474694938989,0.02073529064533418
1540.3492698539708,0.004825675832645789
1540.351070214043,0.0021549817933941315
1540.3528705741148,0.016161671777851883
1540.3546709341867,0.02126591984075343
1540.3564712942589,0.04076944989068604
1540.3582716543308,0.012008470393174925
1540.360072014403,0.04093741216161611
1540.3618723744748,0.03613606607633127
1540.363672734547,0.027900521622585873
1540.365473094619,0.002226234824211949
1540.367273454691,0.011008536276952897
1540.369073814763,0.013875470111161362
1540.370874174835,0.012324994650511456
1540.372674534907,0.000956398145237278
1540.374474894979,0.013196259070133111
1540.376275255051,0.03795408321420242
1540.378075615123,0.018053651729089366
1540.379875975195,0.006362334179462297
1540.381676335267,0.041577322942076486
1540.3834766953391,0.04089948207137749
1540.385277055411,0.008390576899944033
1540.3870774154832,0.008339673384196649
1540.388877775555,0.0020046985723775643
1540.390678135627,0.004711405094584501
1540.3924784956992,0.03304611428003089
1540.394278855771,0.041993791033687895
1540.3960792158432,0.029872810626506124
1540.397879575915,0.026829410338086265
1540.3996799359873,0.01575671606493166
1540.4014802960592,0.017723628544871847
1540.4032806561313,0.02269002728630093
1540.4050810162032,0.003634536122049627
1540.4068813762754,0.01111689149791321
1540.4086817363473,0.0317990714797133
1540.4104820964192,0.03581435497511865
1540.4122824564913,0.0010418586980245708
1540.4140828165632,0.02193504826742435
1540.4158831766354,0.020473243955095522
1540.4176835367073,0.043605582039800445
1540.4194838967794,0.0378578848110063
1540.4212842568513,0.038362477369482326
1540.4230846169235,0.040867961465908785
1540.4248849769954,0.03784749297205393
1540.4266853370675,0.0388709727530898
1540.4284856971394,0.025752455393176638
1540.4302860572113,0.03628510301687683
1540.4320864172835,0.022862315262741024
1540.4338867773554,0.007798436201704655
1540.4356871374275,0.017399775768093987
1540.4374874974994,0.048367883084423316
1540.4392878575716,0.002127451287104311
1540.4410882176435,0.047846752881808036
1540.4428885777156,0.0415005252238985
1540.4446889377875,0.013918962247530855
1540.4464892978597,0.03754623986565317
1540.4482896579316,0.047836048682482084
1540.4500900180035,0.008599300871368253
1540.4518903780756,0.005713016570245492
1540.4536907381475,0.022340643668765495
1540.4554910982197,0.04829897038281278
1540.4572914582916,0.04572318568365252
1540.4590918183637,0.013546712895796974
1540.4608921784356,0.0051733068759257355
1540.4626925385078,0.007468548761142174
1540.4644928985797,0.036477434879195414
1540.4662932586518,0.0312569875676028
1540.4680936187237,0.0474692817157514
1540.4698939787957,0.04103649926139215
1540.4716943388678,0.019055556312400513
1540.4734946989397,0.04212492752402971
1540.4752950590118,0.018666078961203654
1540.4770954190838,0.03171188246952808
1540.478895779156,0.03425070090697416
1540.4806961392278,0.033960447840817934
1540.4824964993,0.0020277796790448555
1540.4842968593719,0.015464551151906284
1540.486097219444,0.044872896489200995
1540.487897579516,0.046775553571328385
1540.4896979395878,0.017621711248845418
1540.49149829966,0.016080005367357233
1540.4932986597319,0.008542197889159121
1540.495099019804,0.005302256164968572
1540.496899379876,0.017055354695942257
1540.498699739948,0.032650513079603635
1540.50050010002,0.0030614818506757846
1540.502300460092,0.033686276644985635
1540.504100820164,0.04266355888808521
1540.5059011802362,0.023472907807496786
1540.507701540308,0.016928048705548066
1540.50950190038,0.032931092062656465
1540.511302260452,0.03301985925302341
1540.513102620524,0.017955532114453297
1540.5149029805962,0.03126333855439338
1540.516703340668,0.008095332020167099
1540.5185037007402,0.028253176609170084
1540.5203040608121,0.015670540340457652
1540.5221044208843,0.047166627841769934
1540.5239047809562,0.01609088062490193
1540.5257051410283,0.008612658005473513
1540.5275055011002,0.035830396105989204
1540.5293058611721,0.012787162259504546
1540.5311062212443,0.01254033823962375
1540.5329065813162,0.02567781862880137
1540.5347069413883,0.03829477450109755
1540.5365073014602,0.04605005749138942
1540.5383076615324,0.04870598752632885
1540.5401080216043,0.019655242781084
1540.5419083816764,0.01669487553985955
1540.5437087417483,0.02173658911865772
1540.5455091018205,0.03399430291187256
1540.5473094618924,0.01714623518440923
1540.5491098219643,0.009315080353505574
1540.5509101820364,0.0033579060173274692
1540.5527105421083,0.016996045977666952
1540.5545109021805,0.019338961602930225
1540.5563112622524,0.033702438112065365
1540.5581116223245,0.025299618093872607
1540.5599119823964,0.03351413176357013
1540.5617123424686,0.04434691556233289
1540.5635127025405,0.045488485883025766
1540.5653130626126,0.014598260336959231
1540.5671134226845,0.03855465519927121
1540.5689137827565,0.011674992990962054
1540.5707141428286,0.045869510701177806
1540.5725145029005,0.030747155795349156
1540.5743148629726,0.025471715664066374
1540.5761152230446,0.03703159029057433
1540.5779155831167,0.01190098163665916
1540.5797159431886,0.044196833219898715
1540.5815163032607,0.019500722745974825
1540.5833166633327,0.03811129009479566
1540.5851170234048,0.019653521016376335
1540.5869173834767,0.04665044091876268
1540.5887177435486,0.02806751869130268
1540.5905181036208,0.021818155697453632
1540.5923184636927,0.009757688527010156
1540.5941188237648,0.022791113726223562
1540.5959191838367,0.013601808473176883
1540.5977195439089,0.008753059080383664
1540.5995199039808,0.04126581270109185
1540.601320264053,0.016325604363678557
1540.6031206241248,0.0011644126800611726
1540.604920984197,0.027958741499116375
1540.6067213442689,0.03443031829765638
1540.6085217043408,0.002910891836375503
1540.610322064413,0.037226397329320315
1540.6121224244848,0.011352597634838143
1540.613922784557,0.017855495837098913
1540.6157231446289,0.0313979567474246
1540.617523504701,0.03398539995020463
1540.619323864773,0.04036167551874277
1540.621124224845,0.04678226741198205
1540.622924584917,0.03205669973657723
1540.6247249449889,0.0255652484816469
1540.626525305061,0.01703605700002348
1540.628325665133,0.0374347970197609
1540.630126025205,0.049943815299306575
1540.631926385277,0.03349787718870998
1540.6337267453491,0.043179706361929034
1540.635527105421,0.0474373700878387
1540.6373274654932,0.018215565858776258
1540.639127825565,0.0025294474867100522
1540.6409281856372,0.006272468348503599
1540.6427285457091,0.005885778897797957
1540.644528905781,0.03786262954786402
1540.6463292658532,0.008257323136149956
1540.648129625925,0.037066334612666736
1540.6499299859972,0.022271155397119775
1540.6517303460691,0.016866598171020784
1540.6535307061413,0.030765086590853752
1540.6553310662132,0.016051392917407207
1540.6571314262853,0.016096989077402677
1540.6589317863572,0.030734330338907722
1540.6607321464294,0.025425045117343108
1540.6625325065013,0.02755173936717006
1540.6643328665732,0.014160248873770702
1540.6661332266453,0.042302200520708724
1540.6679335867173,0.03603159154363121
1540.6697339467894,0.041877586206044703
1540.6715343068613,0.00912509216615169
1540.6733346669334,0.010351557237741171
1540.6751350270054,0.004332634610597988
1540.6769353870775,0.002843900165069777
1540.6787357471494,0.038386709082760755
1540.6805361072215,0.03349257678555409
1540.6823364672935,0.019239954078200384
1540.6841368273654,0.0242115519198008
1540.6859371874375,0.0039143690463877764
1540.6877375475094,0.042336377713506713
1540.6895379075816,0.011498967574086527
1540.6913382676535,0.015006236479546882
1540.6931386277256,0.03534335550906913
1540.6949389877975,0.021034942373770304
1540.6967393478697,0.033682439867201555
1540.6985397079416,0.03301205362496428
1540.7003400680137,0.04345667518750626
1540.7021404280856,0.02343506205310359
1540.7039407881575,0.035328865000063644
1540.7057411482297,0.03271889676283295
1540.7075415083016,0.03474824736609034
1540.7093418683737,0.02788049998723562
1540.7111422284456,0.02221093913488208
1540.7129425885178,0.04009612582903846
1540.7147429485897,0.033989410563266764
1540.7165433086618,0.02127470337214915
1540.7183436687337,0.0049607934047268005
1540.7201440288059,0.035782878307630835
1540.7219443888778,0.026971008752008755
1540.7237447489497,0.04015649612151942
1540.7255451090218,0.026395872222619004
1540.7273454690937,0.022623763177130565
1540.7291458291659,0.014346565988862036
1540.7309461892378,0.04945256667831619
1540.73274654931,0.0462966620015169
1540.7345469093818,0.03268440456405963
1540.736347269454,0.028486095811335328
1540.7381476295259,0.020442895978048832
1540.739947989598,0.011966809932162415
1540.74174834967,0.04233029440190992
1540.7435487097418,0.017982789492423077
1540.745349069814,0.020823958270382546
1540.747149429886,0.011186157017356025
1540.748949789958,0.0015592200957332309
1540.75075015003,0.030447744336756413
1540.752550510102,0.043077775405964115
1540.754350870174,0.014946494061096167
1540.7561512302461,0.048819483500617405
1540.757951590318,0.03389797899367764
1540.7597519503902,0.029767289235463578
1540.761552310462,0.043793372980874434
1540.763352670534,0.04766106796227767
1540.7651530306061,0.04094098368723041
1540.766953390678,0.04506891668907317
1540.7687537507502,0.04810120704429334
1540.770554110822,0.03140914067211838
1540.7723544708942,0.027633579039515643
1540.7741548309662,0.009837441734356026
1540.7759551910383,0.04083069908764057
1540.7777555511102,0.04933897083913791
1540.7795559111823,0.03321575052925255
1540.7813562712543,0.02340816865943053
1540.7831566313262,0.030338967367957416
1540.7849569913983,0.049082429567290226
1540.7867573514702,0.001064879690178098
1540.7885577115424,0.002971975492311825
1540.7903580716143,0.028972322262502893
1540.7921584316864,0.029304524409964387
1540.7939587917583,0.044799697416027365
1540.7957591518305,0.04564958309686683
1540.7975595119024,0.04083301573725066
1540.7993598719745,9.13936263091645e-06
1540.8011602320464,0.0019108305476258853
1540.8029605921183,0.03578797285526995
1540.8047609521905,0.019733526341632116
1540.8065613122624,0.021386778763019386
1540.8083616723345,0.009031599754239674
1540.8101620324064,0.033671603366836375
1540.8119623924786,0.01651980234771373
1540.8137627525505,0.021013339954741313
1540.8155631126226,0.00232677580672847
1540.8173634726945,0.03632483122436345
1540.8191638327667,0.0097675586758771
1540.8209641928386,0.0054367010059596516
1540.8227645529105,0.031404052634015245
1540.8245649129826,0.020038881284016583
1540.8263652730545,0.03827990893267634
1540.8281656331267,0.03697469848580159
1540.8299659931986,0.0402783447872187
1540.8317663532707,0.003732575301181378
1540.8335667133426,0.011891064845642174
1540.8353670734148,0.0055783331969789475
1540.8371674334867,0.012059657648228613
