 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
1540.0,1.0612602731961247e-23
1540.001800360072,1.1528547864115753e-23
1540.003600720144,1.2522733927377805e-23
1540.005401080216,1.3601773724116164e-23
1540.007201440288,1.4772832879321692e-23
1540.00900180036,1.6043675536244826e-23
1540.0108021604321,1.742271378789433e-23
1540.012602520504,1.8919061141038366e-23
1540.0144028805762,2.0542590343291175e-23
1540.016203240648,2.2303995919026778e-23
1540.0180036007202,2.4214861799501892e-23
1540.0198039607922,2.6287734450044376e-23
1540.021604320864,2.853620194314478e-23
1540.0234046809362,3.0974979448797826e-23
1540.0252050410081,3.362000165882418e-23
1540.0270054010803,3.648852270445067e-23
1540.0288057611522,3.9599224158593094e-23
1540.0306061212243,4.297233178033417e-23
1540.0324064812962,4.662974168801881e-23
1540.0342068413684,5.0595156726768416e-23
1540.0360072014403,5.489423382922174e-23
1540.0378075615124,5.955474326086853e-23
1540.0396079215843,6.460674067930302e-23
1540.0414082816562,7.008275304390659e-23
1540.0432086417284,7.601797946186958e-23
1540.0450090018003,8.24505081612113e-23
1540.0468093618724,8.942155087868281e-23
1540.0486097219443,9.697569602189503e-23
1540.0504100820165,1.0516118211821937e-22
1540.0522104420884,1.1403019312535948e-22
1540.0540108021605,1.2363917736264838e-22
1540.0558111622324,1.3404919189298008e-22
1540.0576115223046,1.4532627439969272e-22
1540.0594118823765,1.575418446840074e-22
1540.0612122424484,1.7077313815651257e-22
1540.0630126025205,1.8510367380317863e-22
1540.0648129625924,2.006237593463017e-22
1540.0666133226646,2.174310365410355e-22
1540.0684136827365,2.3563106970510677e-22
1540.0702140428086,2.5533798093213496e-22
1540.0720144028805,2.76675135571026e-22
1540.0738147629527,2.997758819781373e-22
1540.0756151230246,3.2478434969828797e-22
1540.0774154830967,3.5185631072391697e-22
1540.0792158431686,3.8116010865253232e-22
1540.0810162032406,4.1287766113182916e-22
1540.0828165633127,4.472055412102885e-22
1540.0846169233846,4.843561437560523e-22
1540.0864172834567,5.245589436019645e-22
1540.0882176435287,5.680618524151644e-22
1540.0900180036008,6.151326820959684e-22
1540.0918183636727,6.660607227856889e-22
1540.0936187237448,7.211584445328471e-22
1540.0954190838168,7.807633319761128e-22
1540.097219443889,8.452398625290351e-22
1540.0990198039608,9.149816389030643e-22
1540.1008201640327,9.904136881036632e-22
1540.1026205241049,1.071994939513641e-21
1540.1044208841768,1.1602208959071208e-21
1540.106221244249,1.2556265123402237e-21
1540.1080216043208,1.358789298594678e-21
1540.109821964393,1.4703326626801106e-21
1540.1116223244649,1.590929513460652e-21
1540.113422684537,1.7213061426726816e-21
1540.115223044609,1.8622464072260882e-21
1540.117023404681,2.0145962352343703e-21
1540.118823764753,2.179268479928392e-21
1540.1206241248249,2.35724814854499e-21
1540.122424484897,2.5495980342727694e-21
1540.124224844969,2.757464782086139e-21
1540.126025205041,2.982085421736562e-21
1540.127825565113,3.2247944027135798e-21
1540.129625925185,3.487031170109339e-21
1540.131426285257,3.770348321433608e-21
1540.1332266453292,4.0764203893848654e-21
1540.135027005401,4.40705329681911e-21
1540.136827365473,4.764194535852531e-21
1540.1386277255451,5.1499441248039966e-21
1540.140428085617,5.566566401966269e-21
1540.1422284456892,6.0165027198251354e-21
1540.144028805761,6.5023851061718526e-21
1540.1458291658332,7.027050966514481e-21
1540.1476295259051,7.593558904107653e-21
1540.1494298859773,8.205205743506297e-21
1540.1512302460492,8.865544845652484e-21
1540.1530306061213,9.578405813595304e-21
1540.1548309661932,1.0347915690305383e-20
1540.1566313262651,1.1178521762763631e-20
1540.1584316863373,1.2075016090022758e-20
1540.1602320464092,1.304256188459561e-20
1540.1620324064813,1.4086721886602793e-20
1540.1638327665532,1.52134888759341e-20
1540.1656331266254,1.6429318485378346e-20
1540.1674334866973,1.7741164481252418e-20
1540.1692338467694,1.915651669938512e-20
1540.1710342068413,2.0683441828193688e-20
1540.1728345669135,2.2330627255224197e-20
1540.1746349269854,2.4107428197851765e-20
1540.1764352870573,2.6023918367042155e-20
1540.1782356471294,2.809094441988266e-20
1540.1800360072014,3.0320184482131036e-20
1540.1818363672735,3.272421104375921e-20
1540.1836367273454,3.531655854229654e-20
1540.1854370874175,3.8111795987827914e-20
1540.1872374474895,4.1125604989886314e-20
1540.1890378075616,4.4374863593550403e-20
1540.1908381676335,4.78777363388529e-20
1540.1926385277056,5.165377101192308e-20
1540.1944388877776,5.572400256375562e-20
1540.1962392478495,6.011106473457764e-20
1540.1980396079216,6.483930993458137e-20
1540.1998399679935,6.993493798728024e-20
1540.2016403280657,7.542613438823434e-20
1540.2034406881376,8.134321875550954e-20
1540.2052410482097,8.771880423373798e-20
1540.2070414082816,9.458796862429228e-20
1540.2088417683538,1.0198843811723514e-19
1540.2106421284257,1.0996078451162832e-19
1540.2124424884978,1.1854863692969884e-19
1540.2142428485697,1.2779890904212532e-19
1540.2160432086416,1.3776204295735607e-19
1540.2178435687138,1.4849227095094403e-19
1540.2196439287857,1.600478963305974e-19
1540.2214442888578,1.7249159483122201e-19
1540.2232446489297,1.858907379804703e-19
1540.2250450090019,2.0031774006133218e-19
1540.2268453690738,2.158504303138354e-19
1540.228645729146,2.325724522424774e-19
1540.2304460892178,2.505736919110117e-19
1540.23224644929,2.699507373646181e-19
1540.2340468093619,2.9080737133492714e-19
1540.2358471694338,3.1325509967782316e-19
1540.237647529506,3.374137180330028e-19
1540.2394478895778,3.634119194507823e-19
1540.24124824965,3.9138794593887955e-19
1540.2430486097219,4.214902869704215e-19
1540.244848969794,4.538784283961971e-19
1540.246649329866,4.887236552211074e-19
1540.248449689938,5.2620991219008975e-19
1540.25025005001,5.665347261418127e-19
1540.2520504100821,6.099101946464011e-19
1540.253850770154,6.565640454542755e-19
1540.255651130226,7.067407719178919e-19
1540.257451490298,7.607028496084904e-19
1540.25925185037,8.187320398952696e-19
1540.2610522104421,8.811307866865781e-19
1540.262852570514,9.482237126977667e-19
1540.2646529305862,1.0203592224718273e-18
1540.266453290658,1.0979112193792144e-18
1540.2682536507302,1.181280944864696e-18
1540.2700540108021,1.2708989481950599e-18
1540.2718543708743,1.3672271961576312e-18
1540.2736547309462,1.4707613321340658e-18
1540.275455091018,1.5820330953324695e-18
1540.2772554510902,1.7016129110385657e-18
1540.2790558111622,1.830112663896756e-18
1540.2808561712343,1.968188667126433e-18
1540.2826565313062,2.1165448408762647e-18
1540.2844568913783,2.2759361147535514e-18
1540.2862572514503,2.447172069488328e-18
1540.2880576115224,2.631120834911486e-18
1540.2898579715943,2.8287132613060434e-18
1540.2916583316664,3.0409473837360324e-18
1540.2934586917384,3.2688931988008163e-18
1540.2952590518103,3.513697776148279e-18
1540.2970594118824,3.776590727135375e-18
1540.2988597719543,4.058890055435239e-18
1540.3006601320265,4.362008416222815e-18
1540.3024604920984,4.6874598110848455e-18
1540.3042608521705,5.0368667496806055e-18
1540.3060612122424,5.411967908846444e-18
1540.3078615723146,5.814626324537235e-18
1540.3096619323865,6.246838151549137e-18
1540.3114622924586,6.710742031350041e-18
1540.3132626525305,7.208629107790523e-18
1540.3150630126024,7.742953736559989e-18
1540.3168633726746,8.316344934132505e-18
1540.3186637327465,8.931618616961456e-18
1540.3204640928186,9.591790685410081e-18
1540.3222644528905,1.0300091007738822e-17
1540.3240648129627,1.1059978367618591e-17
1540.3258651730346,1.1875156437585977e-17
1540.3276655331067,1.2749590850736468e-17
1540.3294658931786,1.368752744159779e-17
1540.3312662532508,1.469351173843098e-17
1540.3330666133227,1.577240978757164e-17
1540.3348669733946,1.692943040319969e-17
1540.3366673334667,1.817014893517107e-17
1540.3384676935386,1.9500532657912255e-17
1540.3402680536108,2.0926967890887724e-17
1540.3420684136827,2.245628896237603e-17
1540.3438687737548,2.4095809145287432e-17
1540.3456691338267,2.585335369081415e-17
1540.3474694938989,2.7737295106324992e-17
1540.3492698539708,2.975659082025032e-17
1540.351070214043,3.192082340025917e-17
1540.3528705741148,3.424024348667079e-17
1540.3546709341867,3.672581562961302e-17
1540.3564712942589,3.938926721586249e-17
1540.3582716543308,4.224314069254643e-17
1540.360072014403,4.530084930991093e-17
1540.3618723744748,4.8576736606820974e-17
1540.363672734547,5.208613989787089e-17
1540.365473094619,5.584545801333458e-17
1540.367273454691,5.987222358595056e-17
1540.369073814763,6.418518016915826e-17
1540.370874174835,6.880436452021493e-17
1540.372674534907,7.375119437053667e-17
1540.374474894979,7.904856206059682e-17
1540.376275255051,8.472093440921182e-17
1540.378075615123,9.07944592303477e-17
1540.379875975195,9.729707894035006e-17
1540.381676335267,1.0425865169931348e-16
1540.3834766953391,1.117110806027242e-16
1540.385277055411,1.1968845142061574e-16
1540.3870774154832,1.2822717946952046e-16
1540.388877775555,1.3736616617960602e-16
1540.390678135627,1.4714696601846907e-16
1540.3924784956992,1.5761396441640547e-16
1540.394278855771,1.6881456741510002e-16
1540.3960792158432,1.8079940381348011e-16
1540.397879575915,1.9362254058263126e-16
1540.3996799359873,2.0734171245177883e-16
1540.4014802960592,2.2201856652864068e-16
1540.4032806561313,2.3771892297575806e-16
1540.4050810162032,2.545130527179297e-16
1540.4068813762754,2.7247597333602914e-16
1540.4086817363473,2.9168776424829387e-16
1540.4104820964192,3.122339024825554e-16
1540.4122824564913,3.3420562030104693e-16
1540.4140828165632,3.5770028609468223e-16
1540.4158831766354,3.8282181006474373e-16
1540.4176835367073,4.0968107619815768e-16
1540.4194838967794,4.383964023069936e-16
1540.4212842568513,4.690940298125111e-16
1540.4230846169235,5.019086452761924e-16
1540.4248849769954,5.369839355726114e-16
1540.4266853370675,5.744731789650392e-16
1540.4284856971394,6.145398742198241e-16
1540.4302860572113,6.57358410306049e-16
1540.4320864172835,7.031147791267412e-16
1540.4338867773554,7.520073340378767e-16
1540.4356871374275,8.042475971072394e-16
1540.4374874974994,8.600611180253611e-16
1540.4392878575716,9.196883881143732e-16
1540.4410882176435,9.833858126753933e-16
1540.4428885777156,1.051426745565837e-15
1540.4446889377875,1.1241025896547004e-15
1540.4464892978597,1.201723967542647e-15
1540.4482896579316,1.2846219666523727e-15
1540.4500900180035,1.373149463621895e-15
1540.4518903780756,1.467682532700145e-15
1540.4536907381475,1.5686219434599584e-15
1540.4554910982197,1.6763947535192934e-15
1540.4572914582916,1.791456001849616e-15
1540.4590918183637,1.914290509320244e-15
1540.4608921784356,2.0454147926705645e-15
1540.4626925385078,2.185379099407244e-15
1540.4644928985797,2.3347695705850863e-15
1540.4662932586518,2.4942105399103083e-15
1540.4680936187237,2.6643669769837388e-15
1540.4698939787957,2.845947084156421e-15
1540.4716943388678,3.0397050559428698e-15
1540.4734946989397,3.2464440111509177e-15
1540.4752950590118,3.467019108602646e-15
1540.4770954190838,3.7023408570353455e-15
1540.478895779156,3.953378631901727e-15
1540.4806961392278,4.22116441078896e-15
1540.4824964993,4.506796741778785e-15
1540.4842968593719,4.811444957895595e-15
1540.486097219444,5.136353653739435e-15
1540.487897579516,5.482847439047875e-15
1540.4896979395878,5.852335987223857e-15
1540.49149829966,6.2463193956972176e-15
1540.4932986597319,6.666393877366852e-15
1540.495099019804,7.1142578037205e-15
1540.496899379876,7.591718119543618e-15
1540.498699739948,8.10069715334031e-15
1540.50050010002,8.643239845440056e-15
1540.502300460092,9.221521420915244e-15
1540.504100820164,9.83785553191586e-15
1540.5059011802362,1.0494702899859974e-14
1540.507701540308,1.1194680485028877e-14
1540.50950190038,1.1940571217612516e-14
1540.511302260452,1.2735334321720727e-14
1540.513102620524,1.3582116268498414e-14
1540.5149029805962,1.448426239701733e-14
1540.516703340668,1.5445329240029685e-14
1540.5185037007402,1.6469097599949478e-14
1540.5203040608121,1.7559586415862713e-14
1540.5221044208843,1.8721067472503586e-14
1540.5239047809562,1.995808099681034e-14
1540.5257051410283,2.127545219912849e-14
