x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
x
1542.0,2.1241774120980914e-18
1542.005005005005,2.5943456630281104e-18
1542.01001001001,3.1669945134842477e-18
1542.015015015015,3.8641075010874035e-18
1542.02002002002,4.71230624999706e-18
1542.0250250250251,5.743812206250078e-18
1542.03003003003,6.997604215029423e-18
1542.035035035035,8.520811070496825e-18
1542.0400400400401,1.0370385831257884e-17
1542.045045045045,1.2615117829024579e-17
1542.05005005005,1.5338049177821727e-17
1542.0550550550552,1.863937553896561e-17
1542.06006006006,2.2639926306204698e-17
1542.065065065065,2.7485337697216353e-17
1542.07007007007,3.335105400407518e-17
1542.0750750750751,4.0448318118041764e-17
1542.08008008008,4.903134313134221e-17
1542.085085085085,5.940589323805977e-17
1542.0900900900901,7.19395453162683e-17
1542.095095095095,8.707395373595642e-17
1542.1001001001,1.0533950152547384e-16
1542.1051051051052,1.2737279271695517e-16
1542.11011011011,1.539375255228272e-16
1542.115115115115,1.8594938628184994e-16
1542.1201201201202,2.2450572256360315e-16
1542.1251251251251,2.7092089374877935e-16
1542.13013013013,3.267683625356794e-16
1542.1351351351352,3.9393078552199886e-16
1542.1401401401401,4.746595906196518e-16
1542.145145145145,5.716457995535204e-16
1542.1501501501502,6.881041720546001e-16
1542.1551551551552,8.278731231550971e-16
1542.16016016016,9.95533305753659e-16
1542.1651651651653,1.196548268455928e-15
1542.1701701701702,1.437431207283349e-15
1542.1751751751751,1.7259425442832267e-15
1542.1801801801803,2.0713239039513388e-15
1542.1851851851852,2.4845750413971223e-15
1542.1901901901902,2.9787814281411846e-15
1542.195195195195,3.569501549976471e-15
1542.2002002002002,4.2752245510024135e-15
1542.2052052052052,5.117910704725181e-15
1542.21021021021,6.1236293537636875e-15
1542.2152152152153,7.32331148235085e-15
1542.2202202202202,8.75363703369533e-15
1542.2252252252251,1.045808052444082e-14
1542.2302302302303,1.248814251884521e-14
1542.2352352352352,1.4904799203272822e-14
1542.2402402402402,1.778020775105458e-14
1542.2452452452453,2.119971150891733e-14
1542.2502502502502,2.5264196420039645e-14
1542.2552552552552,3.009285868493473e-14
1542.2602602602603,3.5826453634146045e-14
1542.2652652652653,4.263110737915728e-14
1542.2702702702702,5.070278626357228e-14
1542.2752752752754,6.027253473650182e-14
1542.2802802802803,7.161261037186654e-14
1542.2852852852852,8.504366573039692e-14
1542.2902902902904,1.0094315103134549e-13
1542.2952952952953,1.1975513971424848e-13
1542.3003003003003,1.4200181148441225e-13
1542.3053053053054,1.682968649902639e-13
1542.3103103103103,1.99361175705565e-13
1542.3153153153153,2.360410647186838e-13
1542.3203203203204,2.79329601923965e-13
1542.3253253253254,3.3039143381974516e-13
1542.3303303303303,3.9059170298435504e-13
1542.3353353353352,4.615297147482532e-13
1542.3403403403404,5.450781085258117e-13
1542.3453453453453,6.4342840839028e-13
1542.3503503503503,7.591439622901141e-13
1542.3553553553554,8.952214339548461e-13
1542.3603603603603,1.0551621893384204e-12
1542.3653653653653,1.2430551234285095e-12
1542.3703703703704,1.46367270692056e-12
1542.3753753753754,1.7225823003971328e-12
1542.3803803803803,2.0262750907034356e-12
1542.3853853853855,2.3823153552670116e-12
1542.3903903903904,2.79951316224409e-12
1542.3953953953953,3.288124073988328e-12
1542.4004004004005,3.860079945790373e-12
1542.4054054054054,4.529255511533668e-12
1542.4104104104103,5.311776132016862e-12
1542.4154154154155,6.226372860758789e-12
1542.4204204204204,7.294791871365537e-12
1542.4254254254254,8.542266303015198e-12
1542.4304304304305,9.998059731322333e-12
1542.4354354354355,1.1696091782989506e-11
1542.4404404404404,1.3675657902573524e-11
1542.4454454454456,1.5982256969587467e-11
1542.4504504504505,1.8668542386266056e-11
1542.4554554554554,2.1795414436232247e-11
1542.4604604604604,2.5433274181535635e-11
1542.4654654654655,2.966346196846294e-11
1542.4704704704704,3.457990677851778e-11
1542.4754754754754,4.0291016252374933e-11
1542.4804804804805,4.6921841263900686e-11
1542.4854854854855,5.461655350921281e-11
1542.4904904904904,6.35412797547649e-11
1542.4954954954956,7.38873422217614e-11
1542.5005005005005,8.587496118017336e-11
1542.5055055055054,9.975748325654429e-11
1542.5105105105106,1.1582620731148678e-10
1542.5155155155155,1.344158891697803e-10
1542.5205205205204,1.5591101708458816e-10
1542.5255255255256,1.807529617031093e-10
1542.5305305305305,2.094481176936531e-10
1542.5355355355355,2.425771692200287e-10
1542.5405405405406,2.808056282623433e-10
1542.5455455455456,3.2489581369506386e-10
1542.5505505505505,3.757204602067772e-10
1542.5555555555557,4.342781697841699e-10
1542.5605605605606,5.017109450254677e-10
