0,1544.5,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
1,1544.5816326530612,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
2,1544.6632653061224,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
3,1544.7448979591836,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
4,1544.8265306122448,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
5,1544.908163265306,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
6,1544.9897959183672,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
7,1545.0714285714287,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
8,1545.1530612244899,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
9,1545.234693877551,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
10,1545.3163265306123,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
11,1545.3979591836735,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
12,1545.4795918367347,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
13,1545.561224489796,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
14,1545.642857142857,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
15,1545.7244897959183,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
16,1545.8061224489795,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
17,1545.8877551020407,1545.0,1545.5,1546.0,1546.5,1547.0,1547.5,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.7692307692307692,0.5917159763313609,0.45516613563950836,0.35012779664577565,0.2693290743429043,0.20717621103300332
