0,1544.5,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
1,1544.5816326530612,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
2,1544.6632653061224,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
3,1544.7448979591836,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
4,1544.8265306122448,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
5,1544.908163265306,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
6,1544.9897959183672,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
7,1545.0714285714287,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
8,1545.1530612244899,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
9,1545.234693877551,1545.0,1545.333,1545.666,1546.0,1546.333,1546.666,1547.0,1547.333,1547.666,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,0.2354820045,1.0,0.8333333333333334,0.6944444444444445,0.5787037037037038,0.48225308641975323,0.401877572016461,0.3348979766803842,0.2790816472336535,0.2325680393613779,0.2325680393613779
