 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
1540.0,3.257488532681548e-70
1540.001800360072,3.762008169714141e-70
1540.003600720144,4.344386141270032e-70
1540.005401080216,5.0165939646750744e-70
1540.007201440288,5.79243714030366e-70
1540.00900180036,6.687835066922587e-70
1540.0108021604321,7.721143521394233e-70
1540.012602520504,8.913526147013185e-70
1540.0144028805762,1.0289382374552727e-69
1540.016203240648,1.187684031136246e-69
1540.0180036007202,1.3708324430343945e-69
1540.0198039607922,1.5821209360730549e-69
1540.021604320864,1.8258572797331767e-69
1540.0234046809362,2.1070062491844248e-69
1540.0252050410081,2.431289454831438e-69
1540.0270054010803,2.8053002837618363e-69
1540.0288057611522,3.2366362308685103e-69
1540.0306061212243,3.734051242014204e-69
1540.0324064812962,4.307631082282826e-69
1540.0342068413684,4.968995198050093e-69
1540.0360072014403,5.731529057784044e-69
1540.0378075615124,6.610651558574281e-69
1540.0396079215843,7.624122767246258e-69
1540.0414082816562,8.79239806006863e-69
1540.0432086417284,1.0139035626806673e-68
1540.0450090018003,1.169116535049292e-68
1540.0468093618724,1.3480028273701076e-68
1540.0486097219443,1.5541597231449015e-68
1540.0504100820165,1.7917290822926388e-68
1540.0522104420884,2.065479469700979e-68
1540.0540108021605,2.3809006228846536e-68
1540.0558111622324,2.7443121043162623e-68
1540.0576115223046,3.1629882613634855e-68
1540.0594118823765,3.645301930482838e-68
1540.0612122424484,4.200889688090409e-68
1540.0630126025205,4.840841864826518e-68
1540.0648129625924,5.577921020140967e-68
1540.0666133226646,6.4268131245248765e-68
1540.0684136827365,7.404416324486285e-68
1540.0702140428086,8.53017289503871e-68
1540.0720144028805,9.826450809656237e-68
1540.0738147629527,1.1318982319785594e-67
1540.0756151230246,1.303736802307249e-67
1540.0774154830967,1.5015656166982098e-67
1540.0792158431686,1.7293008366286136e-67
1540.0810162032406,1.9914464581928257e-67
1540.0828165633127,2.2931822096927088e-67
1540.0846169233846,2.640464541269936e-67
1540.0864172834567,3.040142649461519e-67
1540.0882176435287,3.5000917650521155e-67
1540.0900180036008,4.0293662643286456e-67
