 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
 
1540.0,0.022961315354532788
1540.001800360072,0.04617741575863641
1540.003600720144,0.038740234346219066
1540.005401080216,0.027066262143933636
1540.007201440288,0.028125632931723262
1540.00900180036,0.024213429056103016
1540.0108021604321,0.0298940681873651
1540.012602520504,0.02600894547303186
1540.0144028805762,0.017702925123695975
1540.016203240648,0.04301849343285763
1540.0180036007202,0.02894233605332576
1540.0198039607922,0.030030299471681926
1540.021604320864,0.03620555838985703
1540.0234046809362,0.03698356496893178
1540.0252050410081,0.031766710950226845
1540.0270054010803,0.015517883301584247
1540.0288057611522,0.011560913485588093
1540.0306061212243,0.029989710369081875
1540.0324064812962,0.03049404644381247
1540.0342068413684,0.021012158656629067
1540.0360072014403,0.027288834961600558
1540.0378075615124,0.0336253606676779
1540.0396079215843,0.00778254332053584
1540.0414082816562,0.034150377121458735
1540.0432086417284,0.03469175644065231
1540.0450090018003,0.03169533532056536
1540.0468093618724,0.0009787367631503231
1540.0486097219443,0.021128457080616714
1540.0504100820165,0.01380008688816396
1540.0522104420884,0.02755335989568841
1540.0540108021605,0.02018409798791629
1540.0558111622324,0.01660242976359613
1540.0576115223046,0.03163284617173098
1540.0594118823765,0.0039523341246069325
1540.0612122424484,0.006406027816545046
1540.0630126025205,0.04723106510182227
1540.0648129625924,0.02690413182627643
1540.0666133226646,0.026130253980612052
1540.0684136827365,0.014263151566481492
1540.0702140428086,0.028961662654960557
1540.0720144028805,0.01736117132046115
1540.0738147629527,0.01695035516810909
1540.0756151230246,0.036567530991185745
1540.0774154830967,0.04132416023703615
1540.0792158431686,0.016640460006221377
1540.0810162032406,0.010639046652406193
1540.0828165633127,0.031796208839666246
1540.0846169233846,0.03251037266692084
1540.0864172834567,0.04902118017840709
1540.0882176435287,0.010686456721275633
1540.0900180036008,0.04969898258464631
1540.0918183636727,0.0008010663975339116
1540.0936187237448,0.01853155345606824
1540.0954190838168,0.013852021236234607
1540.097219443889,0.044288388955261604
1540.0990198039608,0.005498402116867457
1540.1008201640327,0.032469441654793596
1540.1026205241049,0.0030419422430931486
1540.1044208841768,0.027371724398590952
1540.106221244249,0.012757729147390174
1540.1080216043208,0.024745874375402706
1540.109821964393,0.03567474602477182
1540.1116223244649,0.0472518052281361
1540.113422684537,0.015665932990282145
1540.115223044609,0.0457840010671581
1540.117023404681,0.01923643824262964
1540.118823764753,0.015108611145264156
1540.1206241248249,0.03659401391464683
1540.122424484897,0.02409388360470646
1540.124224844969,0.003115729567941117
1540.126025205041,0.02892703129407566
1540.127825565113,0.010245151058624204
1540.129625925185,0.034830357336979
1540.131426285257,0.04310179414047431
1540.1332266453292,0.04040333937744381
1540.135027005401,0.036342352007205744
1540.136827365473,0.00908733114654114
1540.1386277255451,0.023301006629601096
1540.140428085617,0.007462090550327472
1540.1422284456892,0.043913134717680845
1540.144028805761,0.00831359760842526
1540.1458291658332,0.013436121463960239
1540.1476295259051,0.0050138533390572115
1540.1494298859773,0.04424236602998035
1540.1512302460492,0.005671458158880794
1540.1530306061213,0.030227372892079725
1540.1548309661932,0.005325923890912155
1540.1566313262651,0.004313037385033547
1540.1584316863373,0.04217399094562662
1540.1602320464092,0.04857661381961798
1540.1620324064813,0.02738989366191687
1540.1638327665532,0.01748121374578602
1540.1656331266254,0.007177429499798322
1540.1674334866973,0.018580208387630078
1540.1692338467694,0.020947908611358635
1540.1710342068413,0.008194865847027322
1540.1728345669135,0.038605559881076314
1540.1746349269854,0.025830106558618074
1540.1764352870573,0.00550084489680085
1540.1782356471294,0.01010391112250269
1540.1800360072014,0.007246099730348055
1540.1818363672735,0.03131524896743964
1540.1836367273454,0.04625450636122395
1540.1854370874175,0.04918374600307499
1540.1872374474895,0.017343298318437006
1540.1890378075616,0.032539765599131285
1540.1908381676335,0.0003627653011425702
1540.1926385277056,0.015228040440144575
1540.1944388877776,0.029106958262170624
1540.1962392478495,0.012608164337031281
1540.1980396079216,0.043738116390846904
1540.1998399679935,0.012561572461267557
1540.2016403280657,0.010403609502258871
1540.2034406881376,0.006240814940169282
1540.2052410482097,0.024850109196426495
1540.2070414082816,0.002180577343154022
1540.2088417683538,0.033883652128506914
1540.2106421284257,0.01936818009861744
1540.2124424884978,0.025829279199346907
1540.2142428485697,0.010291451097865273
1540.2160432086416,0.025553508745079348
1540.2178435687138,0.030157281106126307
1540.2196439287857,0.002442351639051904
1540.2214442888578,0.018827567385886115
1540.2232446489297,0.021838640052891996
1540.2250450090019,0.04664883671890252
1540.2268453690738,0.002042485337831751
1540.228645729146,0.025605947073478748
1540.2304460892178,0.016012558431332643
1540.23224644929,0.019513708848960427
1540.2340468093619,0.03213072867902186
1540.2358471694338,0.02222811026102005
1540.237647529506,0.04585508103550674
1540.2394478895778,0.015750980611171785
1540.24124824965,0.04666291586454833
1540.2430486097219,0.048359139737374365
1540.244848969794,0.041779045981781185
1540.246649329866,0.023748290124840088
1540.248449689938,0.04286227214570293
1540.25025005001,0.016978674423130308
1540.2520504100821,0.007172229250213175
1540.253850770154,0.030799677007878265
1540.255651130226,0.004308383503537733
1540.257451490298,0.03381641996303094
1540.25925185037,0.020052502583830276
1540.2610522104421,0.015704266814721868
1540.262852570514,0.004076120975598213
1540.2646529305862,0.04922401264540288
1540.266453290658,0.0031105052623445653
1540.2682536507302,0.007813153420056713
1540.2700540108021,0.046498528113179144
1540.2718543708743,0.023919979985803776
1540.2736547309462,0.023168023424135216
1540.275455091018,0.014243745696188954
1540.2772554510902,0.04581503238157827
1540.2790558111622,0.03820414343732084
1540.2808561712343,0.029730673045571372
1540.2826565313062,0.0439946796117852
1540.2844568913783,0.00315881546966752
1540.2862572514503,0.04054373001048979
1540.2880576115224,0.016950245396957147
1540.2898579715943,0.04130205832422356
1540.2916583316664,0.001950643970813465
1540.2934586917384,0.02309746992564094
1540.2952590518103,0.02469924501801131
1540.2970594118824,0.04579504198772596
1540.2988597719543,0.004519716163218485
1540.3006601320265,0.016786905530632706
1540.3024604920984,0.02210764120797895
1540.3042608521705,0.031728868413440935
1540.3060612122424,0.03101025209854831
1540.3078615723146,0.032580456806986534
1540.3096619323865,0.02497098459493396
1540.3114622924586,0.03956526356713943
1540.3132626525305,0.04613237378829925
1540.3150630126024,0.03326071117695565
1540.3168633726746,0.03427562714919039
1540.3186637327465,0.023839752356842738
1540.3204640928186,0.04187538338767126
